date,open,high,low,close,prior_close
2019-03-28,7660.0698,7689.1602,7619.8198,7669.1699,7643.3799
2019-03-29,7726.7100,7733.6201,7688.5098,7729.3198,7669.1699
2019-04-01,7800.2402,7831.4502,7777.0898,7828.9102,7729.3198
2019-04-02,7824.6099,7854.9199,7811.2798,7848.6899,7828.9102
2019-04-03,7891.1802,7938.2598,7870.8999,7895.5498,7848.6899
2019-04-04,7894.2598,7917.6499,7844.9600,7891.7798,7895.5498
2019-04-05,7914.5098,7940.4502,7909.1401,7938.6899,7891.7798
2019-04-08,7924.8901,7955.8999,7891.8501,7953.8799,7938.6899
2019-04-09,7924.7700,7945.5498,7897.6099,7909.2798,7953.8799
2019-04-10,7922.7300,7965.3301,7916.8999,7964.2402,7909.2798
2019-04-11,7975.2002,7975.2002,7933.4102,7947.3599,7964.2402
2019-04-12,7984.1499,7992.0898,7952.6099,7984.1602,7947.3599
2019-04-15,7987.1602,7993.3301,7933.5698,7976.0098,7984.1602
2019-04-16,8000.5698,8017.5601,7978.8101,8000.2300,7976.0098
2019-04-17,8044.9702,8052.3999,7973.3799,7996.0801,8000.2300
2019-04-18,7998.4502,8002.3101,7950.9702,7998.0601,7996.0801
2019-04-22,7969.3701,8017.1499,7965.8999,8015.2700,7998.0601
2019-04-23,8026.7500,8128.8701,8023.8101,8120.8198,8015.2700
2019-04-24,8122.8799,8139.5498,8101.7002,8102.0098,8120.8198
2019-04-25,8150.8501,8151.8398,8075.4102,8118.6802,8102.0098
2019-04-26,8100.2798,8146.4199,8060.8901,8146.3999,8118.6802
2019-04-29,8147.6499,8176.0801,8136.4102,8161.8501,8146.3999
2019-04-30,8104.9102,8124.6099,8050.5498,8095.3901,8161.8501
2019-05-01,8132.9302,8146.0000,8048.2300,8049.6401,8095.3901
2019-05-02,8046.4800,8094.0601,7976.7700,8036.7700,8049.6401
2019-05-03,8092.8799,8164.7100,8084.7998,8164.0000,8036.7700
2019-05-06,7981.8501,8135.5400,7981.8501,8123.2900,8164.0000
2019-05-07,8043.5200,8070.9702,7899.0200,7963.7598,8123.2900
2019-05-08,7946.2402,8004.4902,7923.3501,7943.3198,7963.7598
2019-05-09,7853.2100,7929.7798,7796.1602,7910.5898,7943.3198
2019-05-10,7881.3101,7949.3398,7759.3398,7916.9399,7910.5898
2019-05-13,7720.0698,7760.8301,7627.2202,7647.0200,7916.9399
2019-05-14,7689.6602,7776.2002,7665.2998,7734.4902,7647.0200
2019-05-15,7682.7998,7838.7202,7682.2402,7822.1499,7734.4902
2019-05-16,7832.5801,7946.2300,7826.6699,7898.0498,7822.1499
2019-05-17,7829.0298,7918.7100,7810.3501,7816.2798,7898.0498
2019-05-20,7714.0601,7747.2700,7678.3501,7702.3799,7816.2798
2019-05-21,7765.5698,7804.4399,7752.9199,7785.7202,7702.3799
2019-05-22,7749.7998,7786.3301,7738.3501,7750.8398,7785.7202
2019-05-23,7660.7202,7665.1499,7585.3198,7628.2798,7750.8398
2019-05-24,7675.5698,7694.1499,7631.2500,7637.0098,7628.2798
2019-05-28,7655.6602,7693.7402,7603.7598,7607.3501,7637.0098
2019-05-29,7553.0200,7581.1099,7503.9399,7547.3101,7607.3501
2019-05-30,7565.4600,7595.8999,7527.6602,7567.7202,7547.3101
2019-05-31,7470.9502,7506.8599,7448.2300,7453.1499,7567.7202
2019-06-03,7441.2100,7457.6602,7292.2202,7333.0200,7453.1499
2019-06-04,7413.9399,7529.5000,7385.0200,7527.1201,7333.0200
2019-06-05,7585.6802,7589.4702,7498.1699,7575.4800,7527.1201
2019-06-06,7582.2402,7634.1201,7546.2202,7615.5498,7575.4800
2019-06-07,7652.9702,7767.0200,7647.9102,7742.1001,7615.5498
2019-06-10,7798.8701,7895.4399,7795.7598,7823.1699,7742.1001
2019-06-11,7901.0400,7909.9902,7798.6299,7822.5698,7823.1699
2019-06-12,7803.1299,7819.1602,7773.9702,7792.7202,7822.5698
2019-06-13,7822.5601,7848.3599,7813.6001,7837.1299,7792.7202
2019-06-14,7807.1899,7819.2100,7778.1201,7796.6602,7837.1299
2019-06-17,7819.4302,7865.9800,7812.6099,7845.0200,7796.6602
2019-06-18,7920.9800,8005.2100,7911.6699,7953.8799,7845.0200
2019-06-19,7970.2598,7998.5898,7930.3799,7987.3198,7953.8799
2019-06-20,8087.4502,8088.8799,7996.8701,8051.3398,7987.3198
2019-06-21,8028.6899,8073.0200,8011.2002,8031.7100,8051.3398
2019-06-24,8040.5801,8047.5601,8004.6299,8005.7002,8031.7100
2019-06-25,8005.2700,8007.3101,7879.1499,7884.7202,8005.7002
2019-06-26,7933.9199,7974.2798,7903.0698,7909.9702,7884.7202
2019-06-27,7939.3599,7976.5801,7935.4702,7967.7598,7909.9702
2019-06-28,7988.7598,8010.1499,7961.4600,8006.2402,7967.7598
2019-07-01,8145.8501,8150.4502,8059.2900,8091.1602,8006.2402
2019-07-02,8086.6499,8109.3701,8063.1099,8109.0898,8091.1602
2019-07-03,8129.5698,8170.2300,8122.3398,8170.2300,8109.0898
2019-07-05,8123.2798,8171.9702,8093.6602,8161.7900,8170.2300
2019-07-08,8112.9102,8161.7900,8078.3901,8098.3799,8161.7900
2019-07-09,8061.4102,8146.9800,8061.3198,8141.7300,8098.3799
2019-07-10,8183.1899,8228.5996,8160.5601,8202.5303,8141.7300
2019-07-11,8219.2803,8226.1797,8171.6299,8196.0400,8202.5303
2019-07-12,8209.2002,8245.6602,8201.5195,8244.1396,8196.0400
2019-07-15,8263.1797,8264.7803,8236.2695,8258.1904,8244.1396
2019-07-16,8251.6602,8259.7500,8204.2305,8222.7998,8258.1904
2019-07-17,8224.0000,8230.6699,8184.6602,8185.2100,8222.7998
2019-07-18,8151.7598,8215.5801,8135.1201,8207.2402,8185.2100
2019-07-19,8241.3398,8245.7803,8144.6299,8146.4902,8207.2402
2019-07-22,8171.9902,8218.4199,8171.5400,8204.1396,8146.4902
2019-07-23,8242.5000,8251.8301,8193.8896,8251.4004,8204.1396
2019-07-24,8227.3604,8321.8096,8226.5000,8321.5000,8251.4004
2019-07-25,8294.6797,8295.9502,8233.4004,8238.5400,8321.5000
2019-07-26,8294.2998,8339.6396,8291.1201,8330.2100,8238.5400
2019-07-29,8325.0996,8325.2803,8247.3701,8293.3301,8330.2100
2019-07-30,8231.7695,8295.4600,8228.0195,8273.6104,8293.3301
2019-07-31,8290.7998,8299.8301,8110.0200,8175.4199,8273.6104
2019-08-01,8190.5601,8311.0400,8080.5200,8111.1201,8175.4199
2019-08-02,8056.4199,8068.7998,7953.6699,8004.0698,8111.1201
2019-08-05,7823.3301,7836.4502,7662.8999,7726.0400,8004.0698
2019-08-06,7804.5098,7845.0098,7739.5698,7833.2700,7726.0400
2019-08-07,7747.2700,7881.3799,7702.4199,7862.8301,7833.2700
2019-08-08,7921.5898,8041.1201,7896.1499,8039.1602,7862.8301
2019-08-09,7997.1899,8020.5601,7910.3501,7959.1401,8039.1602
2019-08-12,7907.4902,7924.9902,7833.7900,7863.4102,7959.1401
2019-08-13,7852.3701,8065.2402,7851.5801,8016.3599,7863.4102
2019-08-14,7877.3301,7900.2798,7762.8701,7773.9399,8016.3599
2019-08-15,7790.2002,7805.9302,7716.5498,7766.6201,7773.9399
2019-08-16,7828.3501,7907.5200,7828.3501,7895.9902,7766.6201
2019-08-19,8006.1802,8026.7500,7895.9902,8002.8101,7895.9902
2019-08-20,7989.3599,8010.5801,7948.0898,7948.5601,8002.8101
2019-08-21,8017.0698,8036.9399,7998.5000,8020.2100,7948.5601
2019-08-22,8038.7900,8048.5801,7937.1201,7991.3901,8020.2100
2019-08-23,7943.6499,8005.3398,7730.7700,7751.7700,7991.3901
2019-08-26,7829.5801,7856.0400,7789.0498,7853.7402,7751.7700
2019-08-27,7908.7798,7916.8301,7795.1802,7826.9502,7853.7402
2019-08-28,7798.3501,7866.8701,7766.6699,7856.8799,7826.9502
2019-08-29,7945.7798,7992.2900,7925.8301,7973.3901,7856.8799
2019-08-30,8015.1602,8017.9102,7914.7402,7962.8799,7973.3901
2019-09-03,7906.4399,7940.3701,7847.3198,7874.1602,7962.8799
2019-09-04,7949.8101,7981.4102,7928.9399,7976.8799,7874.1602
2019-09-05,8061.2900,8134.4199,8061.2900,8116.8301,7976.8799
2019-09-06,8125.5801,8134.3901,8098.5200,8103.0698,8116.8301
2019-09-09,8130.9102,8131.6602,8052.3398,8087.4399,8103.0698
2019-09-10,8049.9800,8086.5298,8001.6802,8084.1602,8087.4399
2019-09-11,8091.6802,8169.6802,8081.5601,8169.6802,8084.1602
2019-09-12,8206.5801,8243.7998,8176.7300,8194.4697,8169.6802
2019-09-13,8190.5698,8210.2002,8165.4702,8176.7100,8194.4697
2019-09-16,8121.6401,8165.3301,8121.2500,8153.5400,8176.7100
2019-09-17,8148.6499,8188.2300,8139.8198,8186.0200,8153.5400
2019-09-18,8174.6201,8179.8701,8086.2202,8177.3901,8186.0200
2019-09-19,8193.5898,8237.4297,8174.3198,8182.8799,8177.3901
2019-09-20,8184.8799,8202.8203,8086.1602,8117.6699,8182.8799
2019-09-23,8106.4902,8135.8101,8085.3398,8112.4600,8117.6699
2019-09-24,8147.2300,8158.8301,7969.6499,7993.6299,8112.4600
2019-09-25,7990.6602,8095.0000,7935.5698,8077.3799,7993.6299
2019-09-26,8070.1201,8072.1099,7991.0200,8030.6602,8077.3799
2019-09-27,8047.1099,8051.8301,7890.2798,7939.6299,8030.6602
2019-09-30,7964.0898,8012.1602,7949.6299,7999.3398,7939.6299
2019-10-01,8026.8301,8062.5000,7906.2900,7908.6802,7999.3398
2019-10-02,7851.1299,7852.7002,7744.9600,7785.2500,7908.6802
2019-10-03,7787.0200,7872.2598,7700.0000,7872.2598,7785.2500
2019-10-04,7908.4399,7986.6201,7899.3901,7982.4702,7872.2598
2019-10-07,7956.4102,8013.3101,7942.0801,7956.2900,7982.4702
2019-10-08,7898.2700,7921.8799,7823.7300,7823.7798,7956.2900
2019-10-09,7895.9600,7930.9199,7873.5200,7903.7402,7823.7798
2019-10-10,7904.5601,7982.8398,7899.8101,7950.7798,7903.7402
2019-10-11,8047.3398,8115.7998,8046.7998,8057.0400,7950.7798
2019-10-14,8044.3501,8069.8501,8036.4102,8048.6499,8057.0400
2019-10-15,8074.8501,8166.1802,8071.8101,8148.7100,8048.6499
2019-10-16,8119.8101,8146.1499,8103.3799,8124.1802,8148.7100
2019-10-17,8176.9102,8183.6401,8131.2500,8156.8501,8124.1802
2019-10-18,8149.8501,8157.3599,8045.3701,8089.5400,8156.8501
2019-10-21,8137.4199,8164.1401,8117.2598,8162.9902,8089.5400
2019-10-22,8188.1201,8194.6201,8101.9800,8104.2998,8162.9902
2019-10-23,8090.2402,8122.8799,8078.3501,8119.7900,8104.2998
2019-10-24,8180.0400,8187.8398,8137.6602,8185.7998,8119.7900
2019-10-25,8150.5898,8249.9697,8150.5898,8243.1201,8185.7998
2019-10-28,8285.7695,8335.5596,8285.2695,8325.9902,8243.1201
2019-10-29,8313.3496,8319.2900,8275.1396,8276.8496,8325.9902
2019-10-30,8284.2803,8315.5000,8241.7002,8303.9805,8276.8496
2019-10-31,8314.3799,8321.7998,8248.8096,8292.3604,8303.9805
2019-11-01,8335.0498,8386.7500,8326.5596,8386.4004,8292.3604
2019-11-04,8445.5000,8451.3701,8421.2998,8433.2002,8386.4004
2019-11-05,8446.6201,8457.3896,8421.0498,8434.6797,8433.2002
2019-11-06,8426.5703,8426.5703,8379.3301,8410.6299,8434.6797
2019-11-07,8455.1104,8483.1602,8415.8701,8434.5195,8410.6299
2019-11-08,8422.6699,8475.5703,8405.8896,8475.3096,8434.5195
2019-11-11,8431.2598,8467.2900,8425.4805,8464.2803,8475.3096
2019-11-12,8471.0703,8514.8398,8462.9902,8486.0898,8464.2803
2019-11-13,8455.0195,8496.9004,8451.3398,8482.0996,8486.0898
2019-11-14,8461.0596,8485.3604,8441.5801,8479.0195,8482.0996
2019-11-15,8524.4805,8540.8301,8506.7998,8540.8301,8479.0195
2019-11-18,8529.1602,8559.7803,8503.6201,8549.9404,8540.8301
2019-11-19,8578.0195,8589.7598,8536.7305,8570.6602,8549.9404
2019-11-20,8543.5703,8578.2695,8468.6299,8526.7305,8570.6602
2019-11-21,8527.8701,8530.7305,8487.2900,8506.2100,8526.7305
2019-11-22,8530.5400,8535.4600,8477.4902,8519.8799,8506.2100
2019-11-25,8559.6504,8633.1504,8559.6504,8632.4902,8519.8799
2019-11-26,8635.4004,8659.7305,8625.6201,8647.9297,8632.4902
2019-11-27,8669.5898,8705.9102,8662.5801,8705.1797,8647.9297
2019-11-29,8682.0098,8697.3203,8664.0400,8665.4697,8705.1797
2019-12-02,8672.8398,8672.8398,8540.1602,8567.9902,8665.4697
2019-12-03,8460.7197,8523.9805,8435.4004,8520.6396,8567.9902
2019-12-04,8557.4502,8584.8799,8552.3799,8566.6699,8520.6396
2019-12-05,8587.9297,8588.8896,8541.9199,8570.7002,8566.6699
2019-12-06,8634.2500,8665.4404,8630.5801,8656.5303,8570.7002
2019-12-09,8650.8604,8678.8496,8619.7695,8621.8301,8656.5303
2019-12-10,8623.5596,8650.7598,8600.8203,8616.1797,8621.8301
2019-12-11,8631.1201,8658.4805,8622.3604,8654.0498,8616.1797
2019-12-12,8645.3604,8745.8203,8633.5996,8717.3203,8654.0498
2019-12-13,8713.9102,8768.8701,8697.5801,8734.8799,8717.3203
2019-12-16,8791.3096,8833.4502,8789.7695,8814.2305,8734.8799
2019-12-17,8829.4697,8831.9902,8804.5996,8823.3604,8814.2305
2019-12-18,8834.6504,8848.7598,8820.4199,8827.7402,8823.3604
2019-12-19,8838.9697,8888.1299,8838.9697,8887.2197,8827.7402
2019-12-20,8911.8398,8931.9102,8901.8701,8924.9600,8887.2197
2019-12-23,8950.2002,8956.6396,8934.5498,8945.6504,8924.9600
2019-12-24,8955.0098,8957.1201,8934.3604,8952.8799,8945.6504
2019-12-26,8970.2100,9022.4600,8968.4600,9022.3896,8952.8799
2019-12-27,9049.4697,9052.0000,8987.3203,9006.6201,9022.3896
2019-12-30,9004.4502,9006.3604,8909.1904,8945.9902,9006.6201
2019-12-31,8918.7402,8975.3604,8912.7695,8972.5996,8945.9902
2020-01-02,9039.4600,9093.4297,9010.8896,9092.1904,8972.5996
2020-01-03,8976.4297,9065.7598,8976.4297,9020.7695,9092.1904
2020-01-06,8943.5000,9072.4102,8943.5000,9071.4697,9020.7695
2020-01-07,9076.6396,9091.9297,9042.5498,9068.5801,9071.4697
2020-01-08,9068.0303,9168.8896,9059.3799,9129.2402,9068.5801
2020-01-09,9202.2695,9215.9502,9158.5000,9203.4297,9129.2402
2020-01-10,9232.9502,9235.2002,9164.6602,9178.8604,9203.4297
2020-01-13,9213.7197,9274.4902,9193.0596,9273.9297,9178.8604
2020-01-14,9270.6104,9298.3301,9226.4902,9251.3301,9273.9297
2020-01-15,9253.7598,9298.8203,9231.1396,9258.7002,9251.3301
2020-01-16,9313.4502,9357.9199,9301.3203,9357.1299,9258.7002
2020-01-17,9392.3701,9393.4805,9346.8096,9388.9404,9357.1299
2020-01-21,9361.0703,9397.5801,9350.2002,9370.8096,9388.9404
2020-01-22,9413.6104,9439.2900,9375.1299,9383.7695,9370.8096
2020-01-23,9377.7197,9409.2002,9334.1299,9402.4805,9383.7695
2020-01-24,9446.2100,9451.4297,9273.2305,9314.9102,9402.4805
2020-01-27,9092.4600,9185.4502,9088.0400,9139.3096,9314.9102
2020-01-28,9201.8203,9288.8701,9182.3301,9269.6797,9139.3096
2020-01-29,9318.2598,9329.1201,9249.0400,9275.1602,9269.6797
2020-01-30,9211.1504,9303.0000,9185.1797,9298.9297,9275.1602
2020-01-31,9324.3301,9324.7998,9123.2197,9150.9404,9298.9297
2020-02-03,9190.7197,9299.8496,9188.5498,9273.4004,9150.9404
2020-02-04,9398.3896,9485.3799,9374.0498,9467.9697,9273.4004
2020-02-05,9574.0996,9574.9404,9454.9297,9508.6797,9467.9697
2020-02-06,9540.9805,9575.6602,9505.6797,9572.1504,9508.6797
2020-02-07,9526.6396,9570.0898,9496.5303,9520.5098,9572.1504
2020-02-10,9493.6299,9628.6602,9493.6299,9628.3896,9520.5098
2020-02-11,9680.8896,9714.7402,9617.2100,9638.9404,9628.3896
2020-02-12,9688.5996,9728.7695,9666.6904,9725.9600,9638.9404
2020-02-13,9657.0400,9748.3203,9650.0195,9711.9697,9725.9600
2020-02-14,9728.9004,9746.3604,9693.0498,9731.1797,9711.9697
2020-02-18,9679.0400,9747.6797,9675.7998,9732.7402,9731.1797
2020-02-19,9782.8096,9838.3701,9777.0996,9817.1797,9732.7402
2020-02-20,9799.2002,9820.8604,9636.9404,9750.9697,9817.1797
2020-02-21,9708.0098,9715.9502,9542.3301,9576.5898,9750.9697
2020-02-24,9188.4404,9322.8799,9166.0098,9221.2803,9576.5898
2020-02-25,9301.2002,9315.2598,8940.4902,8965.6104,9221.2803
2020-02-26,9011.5498,9148.3203,8927.7998,8980.7803,8965.6104
2020-02-27,8744.0303,8904.1104,8562.0498,8566.4805,8980.7803
2020-02-28,8269.7402,8591.8203,8264.1602,8567.3701,8566.4805
2020-03-02,8667.1396,8952.8096,8543.3496,8952.1699,8567.3701
2020-03-03,8965.0996,9070.3203,8602.8896,8684.0898,8952.1699
2020-03-04,8834.0996,9019.9600,8757.6602,9018.0898,8684.0898
2020-03-05,8790.0898,8921.0801,8677.3896,8738.5898,9018.0898
2020-03-06,8469.0195,8612.3604,8375.1299,8575.6201,8738.5898
2020-03-09,7957.9302,8243.3096,7943.1602,7950.6802,8575.6201
2020-03-10,8219.7598,8347.4004,7930.4302,8344.2500,7950.6802
2020-03-11,8136.2500,8181.3599,7850.9502,7952.0498,8344.2500
2020-03-12,7398.5801,7712.3301,7194.6699,7201.7998,7952.0498
2020-03-13,7610.3901,7875.9302,7219.0898,7874.8799,7201.7998
2020-03-16,7392.7300,7422.2002,6882.8599,6904.5898,7874.8799
2020-03-17,7072.0000,7406.2300,6828.9102,7334.7798,6904.5898
2020-03-18,6902.3198,7182.8301,6686.3599,6989.8398,7334.7798
2020-03-19,6996.4502,7341.3799,6858.3799,7150.5801,6989.8398
2020-03-20,7248.0698,7354.4399,6854.6699,6879.5200,7150.5801
2020-03-23,6847.2798,6984.9399,6631.4199,6860.6699,6879.5200
2020-03-24,7196.1499,7418.3701,7169.8599,7417.8599,6860.6699
2020-03-25,7421.3599,7671.2100,7276.3999,7384.2998,7417.8599
2020-03-26,7462.2100,7809.8301,7462.2100,7797.5400,7384.2998
2020-03-27,7554.2500,7716.2402,7491.1401,7502.3799,7797.5400
2020-03-30,7583.4600,7784.3501,7539.9702,7774.1499,7502.3799
2020-03-31,7740.0601,7880.3101,7642.8599,7700.1001,7774.1499
2020-04-01,7459.5000,7566.3701,7301.9800,7360.5801,7700.1001
2020-04-02,7317.4502,7501.7002,7307.9502,7487.3101,7360.5801
2020-04-03,7477.2700,7518.7202,7288.1099,7373.0801,7487.3101
2020-04-06,7660.1699,7938.3301,7617.7900,7913.2402,7373.0801
2020-04-07,8129.9902,8146.4302,7881.2202,7887.2598,7913.2402
2020-04-08,7975.7202,8114.4302,7901.9399,8090.8999,7887.2598
2020-04-09,8169.0098,8227.9102,8072.3198,8153.5801,8090.8999
2020-04-13,8127.6899,8200.4404,8035.9502,8192.4199,8153.5801
2020-04-14,8353.2100,8531.1104,8338.0801,8515.7402,8192.4199
2020-04-15,8355.9600,8464.6602,8308.7900,8393.1797,8515.7402
2020-04-16,8479.1104,8560.1602,8393.2695,8532.3604,8393.1797
2020-04-17,8667.4805,8670.2998,8531.6904,8650.1396,8532.3604
2020-04-20,8553.3799,8684.9102,8553.3799,8560.7305,8650.1396
2020-04-21,8460.6904,8480.2900,8215.6904,8263.2305,8560.7305
2020-04-22,8434.5498,8537.3096,8404.5400,8495.3799,8263.2305
2020-04-23,8528.8398,8635.2305,8475.2002,8494.7500,8495.3799
2020-04-24,8530.0801,8642.9297,8464.4199,8634.5195,8494.7500
2020-04-27,8717.9805,8754.5703,8697.3701,8730.1602,8634.5195
2020-04-28,8825.6904,8830.5703,8600.7002,8607.7305,8730.1602
2020-04-29,8802.7002,8957.2695,8765.0098,8914.7100,8607.7305
2020-04-30,8911.0195,8926.1104,8825.8301,8889.5498,8914.7100
2020-05-01,8681.2900,8754.4600,8566.8398,8604.9502,8889.5498
2020-05-04,8555.3203,8715.8203,8537.8301,8710.7100,8604.9502
2020-05-05,8809.6602,8909.9600,8781.3096,8809.1201,8710.7100
2020-05-06,8874.7002,8933.2500,8819.3701,8854.3896,8809.1201
2020-05-07,8973.7803,9015.9902,8932.8604,8979.6602,8854.3896
2020-05-08,9056.8896,9125.9805,9018.2100,9121.3203,8979.6602
2020-05-11,9054.9102,9241.9199,9053.1699,9192.3398,9121.3203
2020-05-12,9225.1504,9250.9600,9000.0703,9002.5498,9192.3398
2020-05-13,9006.0498,9074.1602,8752.6797,8863.1699,9002.5498
2020-05-14,8788.0400,8945.7100,8705.2500,8943.7197,8863.1699
2020-05-15,8839.9902,9018.4004,8821.3799,9014.5596,8943.7197
2020-05-18,9177.1504,9267.2197,9154.3496,9234.8301,9014.5596
2020-05-19,9227.4600,9317.2500,9183.2500,9185.0996,9234.8301
2020-05-20,9305.6201,9392.8203,9304.2002,9375.7803,9185.0996
2020-05-21,9375.1904,9405.2500,9254.8496,9284.8799,9375.7803
2020-05-22,9278.5498,9328.2803,9239.4102,9324.5898,9284.8799
2020-05-26,9501.2100,9501.2100,9333.1602,9340.2197,9324.5898
2020-05-27,9346.1201,9414.6201,9144.2803,9412.3604,9340.2197
2020-05-28,9392.9902,9523.6396,9345.2803,9368.9902,9412.3604
2020-05-29,9382.3496,9505.5498,9324.7305,9489.8701,9368.9902
2020-06-01,9471.4199,9571.2803,9462.3203,9552.0498,9489.8701
2020-06-02,9566.5303,9611.2197,9472.0801,9608.3799,9552.0498
2020-06-03,9651.8604,9707.7803,9627.1699,9682.9102,9608.3799
2020-06-04,9649.6504,9716.1396,9560.4102,9615.8096,9682.9102
2020-06-05,9703.5400,9845.6904,9685.3496,9814.0801,9615.8096
2020-06-08,9823.4404,9927.1299,9780.6104,9924.7500,9814.0801
2020-06-09,9867.1904,10002.5000,9863.2695,9953.7500,9924.7500
2020-06-10,10012.3203,10086.8896,9962.5801,10020.3496,9953.7500
2020-06-11,9791.2402,9868.0801,9491.3096,9492.7305,10020.3496
2020-06-12,9715.8701,9768.6396,9413.6201,9588.8096,9492.7305
2020-06-15,9426.9004,9756.0703,9403.0000,9726.0195,9588.8096
2020-06-16,9949.7803,9963.6299,9748.3799,9895.8701,9726.0195
2020-06-17,9943.3096,9991.2100,9891.8096,9910.5303,9895.8701
2020-06-18,9892.4805,9959.2002,9885.6602,9943.0498,9910.5303
2020-06-19,10042.1299,10053.9102,9872.9404,9946.1201,9943.0498
2020-06-22,9945.4902,10059.6104,9916.5996,10056.4805,9946.1201
2020-06-23,10130.8301,10221.8496,10112.4404,10131.3701,10056.4805
2020-06-24,10092.9199,10137.5000,9842.2197,9909.1699,10131.3701
2020-06-25,9899.3604,10023.2803,9810.4697,10017.0000,9909.1699
2020-06-26,9995.1201,10000.6699,9749.0703,9757.2197,10017.0000
2020-06-29,9771.7197,9877.3398,9663.6104,9874.1504,9757.2197
2020-06-30,9875.2900,10085.5898,9863.6699,10058.7695,9874.1504
