date,open,high,low,close,prior_close
2019-05-15,2820.3799,2858.6799,2815.0801,2850.9600,2834.4099
2019-05-16,2855.8000,2892.1499,2855.8000,2876.3201,2850.9600
2019-05-17,2858.6001,2885.4800,2854.2300,2859.5300,2876.3201
2019-05-20,2841.9399,2853.8601,2831.2900,2840.2300,2859.5300
2019-05-21,2854.0200,2868.8799,2854.0200,2864.3601,2840.2300
2019-05-22,2856.0601,2865.4700,2851.1101,2856.2700,2864.3601
2019-05-23,2836.7000,2836.7000,2805.4900,2822.2400,2856.2700
2019-05-24,2832.4099,2841.3601,2820.1899,2826.0601,2822.2400
2019-05-28,2830.0300,2840.5100,2801.5801,2802.3899,2826.0601
2019-05-29,2790.2500,2792.0300,2766.0601,2783.0200,2802.3899
2019-05-30,2786.9399,2799.0000,2776.7400,2788.8601,2783.0200
2019-05-31,2766.1499,2768.9800,2750.5200,2752.0601,2788.8601
2019-06-03,2751.5300,2763.0701,2728.8101,2744.4500,2752.0601
2019-06-04,2762.6399,2804.4900,2762.6399,2803.2700,2744.4500
2019-06-05,2818.0901,2827.2800,2800.9199,2826.1499,2803.2700
2019-06-06,2828.5100,2852.1001,2822.4500,2843.4900,2826.1499
2019-06-07,2852.8701,2884.9700,2852.8701,2873.3401,2843.4900
2019-06-10,2885.8301,2904.7700,2885.5100,2886.7300,2873.3401
2019-06-11,2903.2700,2910.6101,2878.5300,2885.7200,2886.7300
2019-06-12,2882.7300,2888.5701,2874.6799,2879.8401,2885.7200
2019-06-13,2886.2400,2895.2400,2881.9900,2891.6399,2879.8401
2019-06-14,2886.8201,2894.4500,2879.6201,2886.9800,2891.6399
2019-06-17,2889.7500,2897.2700,2887.3000,2889.6699,2886.9800
2019-06-18,2906.7100,2930.7900,2905.4399,2917.7500,2889.6699
2019-06-19,2920.5500,2931.7400,2911.4299,2926.4600,2917.7500
2019-06-20,2949.6001,2958.0601,2931.5000,2954.1799,2926.4600
2019-06-21,2952.7100,2964.1499,2946.8701,2950.4600,2954.1799
2019-06-24,2951.4199,2954.9199,2944.0500,2945.3501,2950.4600
2019-06-25,2945.7800,2946.5200,2916.0100,2917.3799,2945.3501
2019-06-26,2926.0701,2932.5901,2912.9900,2913.7800,2917.3799
2019-06-27,2919.6599,2929.3000,2918.5701,2924.9199,2913.7800
2019-06-28,2932.9399,2943.9800,2929.0500,2941.7600,2924.9199
2019-07-01,2971.4099,2977.9299,2952.2200,2964.3301,2941.7600
2019-07-02,2964.6599,2973.2100,2955.9199,2973.0100,2964.3301
2019-07-03,2978.0801,2995.8401,2977.9600,2995.8201,2973.0100
2019-07-05,2984.2500,2994.0300,2967.9700,2990.4099,2995.8201
2019-07-08,2979.7700,2980.7600,2970.0901,2975.9500,2990.4099
2019-07-09,2965.5200,2981.8999,2963.4399,2979.6299,2975.9500
2019-07-10,2989.3000,3002.9800,2984.6201,2993.0701,2979.6299
2019-07-11,2999.6201,3002.3301,2988.8000,2999.9099,2993.0701
2019-07-12,3003.3601,3013.9199,3001.8701,3013.7700,2999.9099
2019-07-15,3017.8000,3017.8000,3008.7700,3014.3000,3013.7700
2019-07-16,3012.1299,3015.0200,3001.1499,3004.0400,3014.3000
2019-07-17,3005.1001,3005.2600,2984.2500,2984.4199,3004.0400
2019-07-18,2978.8701,2998.2800,2973.0901,2995.1101,2984.4199
2019-07-19,3004.2600,3006.0200,2975.8601,2976.6101,2995.1101
2019-07-22,2981.9299,2990.7100,2976.6499,2985.0300,2976.6101
2019-07-23,2994.7400,3005.8999,2988.5601,3005.4700,2985.0300
2019-07-24,2998.7700,3019.5901,2996.8201,3019.5601,3005.4700
2019-07-25,3016.2600,3016.3101,2997.2400,3003.6699,3019.5601
2019-07-26,3013.2500,3027.9800,3012.5901,3025.8601,3003.6699
2019-07-29,3024.4700,3025.6101,3014.3000,3020.9700,3025.8601
2019-07-30,3007.6599,3017.1899,3000.9399,3013.1799,3020.9700
2019-07-31,3016.2200,3017.3999,2958.0801,2980.3799,3013.1799
2019-08-01,2980.3201,3013.5901,2945.2300,2953.5601,2980.3799
2019-08-02,2943.8999,2945.5000,2914.1101,2932.0500,2953.5601
2019-08-05,2898.0701,2898.0701,2822.1201,2844.7400,2932.0500
2019-08-06,2861.1799,2884.3999,2847.4199,2881.7700,2844.7400
2019-08-07,2858.6499,2892.1699,2825.7100,2883.9800,2881.7700
2019-08-08,2896.2100,2938.7200,2894.4700,2938.0901,2883.9800
2019-08-09,2930.5100,2935.7500,2900.1499,2918.6499,2938.0901
2019-08-12,2907.0701,2907.5801,2873.1399,2882.7000,2918.6499
2019-08-13,2880.7200,2943.3101,2877.0500,2926.3201,2882.7000
2019-08-14,2894.1499,2894.1499,2839.6399,2840.6001,2926.3201
2019-08-15,2846.2000,2856.6699,2825.5100,2847.6001,2840.6001
2019-08-16,2864.7400,2893.6299,2864.7400,2888.6799,2847.6001
2019-08-19,2913.4800,2931.0000,2913.4800,2923.6499,2888.6799
2019-08-20,2919.0100,2923.6299,2899.6001,2900.5100,2923.6499
2019-08-21,2922.0400,2928.7300,2917.9099,2924.4299,2900.5100
2019-08-22,2930.9399,2939.0801,2904.5100,2922.9500,2924.4299
2019-08-23,2911.0701,2927.0100,2834.9700,2847.1101,2922.9500
2019-08-26,2866.7000,2879.2700,2856.0000,2878.3799,2847.1101
2019-08-27,2893.1399,2898.7900,2860.5901,2869.1599,2878.3799
2019-08-28,2861.2800,2890.0300,2853.0500,2887.9399,2869.1599
2019-08-29,2910.3701,2930.5000,2905.6699,2924.5801,2887.9399
2019-08-30,2937.0901,2940.4299,2913.3201,2926.4600,2924.5801
2019-09-03,2909.0100,2914.3899,2891.8501,2906.2700,2926.4600
2019-09-04,2924.6699,2938.8401,2921.8601,2937.7800,2906.2700
2019-09-05,2960.6001,2985.8601,2960.6001,2976.0000,2937.7800
2019-09-06,2980.3301,2985.0300,2972.5100,2978.7100,2976.0000
2019-09-09,2988.4299,2989.4299,2969.3899,2978.4299,2978.7100
2019-09-10,2971.0100,2979.3899,2957.0100,2979.3899,2978.4299
2019-09-11,2981.4099,3000.9299,2975.3101,3000.9299,2979.3899
2019-09-12,3009.0801,3020.7400,3000.9199,3009.5701,3000.9299
2019-09-13,3012.2100,3017.3301,3002.8999,3007.3899,3009.5701
2019-09-16,2996.4099,3002.1899,2990.6699,2997.9600,3007.3899
2019-09-17,2995.6699,3006.2100,2993.7300,3005.7000,2997.9600
2019-09-18,3001.5000,3007.8301,2978.5701,3006.7300,3005.7000
2019-09-19,3010.3601,3021.9900,3003.1599,3006.7900,3006.7300
2019-09-20,3008.4199,3016.3701,2984.6799,2992.0701,3006.7900
2019-09-23,2983.5000,2999.1499,2982.2300,2991.7800,2992.0701
2019-09-24,3002.4299,3007.9800,2957.7300,2966.6001,2991.7800
2019-09-25,2968.3501,2989.8201,2952.8601,2984.8701,2966.6001
2019-09-26,2985.7300,2987.2800,2963.7100,2977.6201,2984.8701
2019-09-27,2985.4700,2987.3101,2945.5300,2961.7900,2977.6201
2019-09-30,2967.0701,2983.8501,2967.0701,2976.7400,2961.7900
2019-10-01,2983.6899,2992.5300,2938.7000,2940.2500,2976.7400
2019-10-02,2924.7800,2924.7800,2874.9299,2887.6101,2940.2500
2019-10-03,2885.3799,2911.1299,2855.9399,2910.6299,2887.6101
2019-10-04,2918.5601,2953.7400,2918.5601,2952.0100,2910.6299
2019-10-07,2944.2300,2959.7500,2935.6799,2938.7900,2952.0100
2019-10-08,2920.3999,2925.4700,2892.6599,2893.0601,2938.7900
2019-10-09,2911.1001,2929.3201,2907.4099,2919.3999,2893.0601
2019-10-10,2918.5500,2948.4600,2917.1201,2938.1299,2919.3999
2019-10-11,2963.0701,2993.2800,2963.0701,2970.2700,2938.1299
2019-10-14,2965.8101,2972.8401,2962.9399,2966.1499,2970.2700
2019-10-15,2973.6101,3003.2800,2973.6101,2995.6799,2966.1499
2019-10-16,2989.6799,2997.5400,2985.2000,2989.6899,2995.6799
2019-10-17,3000.7700,3008.2900,2991.7900,2997.9500,2989.6899
2019-10-18,2996.8401,3000.0000,2976.3101,2986.2000,2997.9500
2019-10-21,2996.4800,3007.3301,2995.3501,3006.7200,2986.2000
2019-10-22,3010.7300,3014.5701,2995.0400,2995.9900,3006.7200
2019-10-23,2994.0100,3004.7800,2991.2100,3004.5200,2995.9900
2019-10-24,3014.7800,3016.0701,3000.4199,3010.2900,3004.5200
2019-10-25,3003.3201,3027.3899,3001.9399,3022.5500,3010.2900
2019-10-28,3032.1201,3044.0801,3032.1201,3039.4199,3022.5500
2019-10-29,3035.3899,3047.8701,3034.8101,3036.8899,3039.4199
2019-10-30,3039.7400,3050.1001,3025.9600,3046.7700,3036.8899
2019-10-31,3046.8999,3046.8999,3023.1899,3037.5601,3046.7700
2019-11-01,3050.7200,3066.9500,3050.7200,3066.9099,3037.5601
2019-11-04,3078.9600,3085.2000,3074.8701,3078.2700,3066.9099
2019-11-05,3080.8000,3083.9500,3072.1499,3074.6201,3078.2700
2019-11-06,3075.1001,3078.3401,3065.8899,3076.7800,3074.6201
2019-11-07,3087.0200,3097.7700,3080.2300,3085.1799,3076.7800
2019-11-08,3081.2500,3093.0901,3073.5801,3093.0801,3085.1799
2019-11-11,3080.3301,3088.3301,3075.8201,3087.0100,3093.0801
2019-11-12,3089.2800,3102.6101,3084.7300,3091.8401,3087.0100
2019-11-13,3084.1799,3098.0601,3078.8000,3094.0400,3091.8401
2019-11-14,3090.7500,3098.2000,3083.2600,3096.6299,3094.0400
2019-11-15,3107.9199,3120.4600,3104.6001,3120.4600,3096.6299
2019-11-18,3117.9099,3124.1699,3112.0601,3122.0300,3120.4600
2019-11-19,3127.4500,3127.6399,3113.4700,3120.1799,3122.0300
2019-11-20,3114.6599,3118.9700,3091.4099,3108.4600,3120.1799
2019-11-21,3108.4900,3110.1101,3094.5500,3103.5400,3108.4600
2019-11-22,3111.4099,3112.8701,3099.2600,3110.2900,3103.5400
2019-11-25,3117.4399,3133.8301,3117.4399,3133.6399,3110.2900
2019-11-26,3134.8501,3142.6899,3131.0000,3140.5200,3133.6399
2019-11-27,3145.4900,3154.2600,3143.4099,3153.6299,3140.5200
2019-11-29,3147.1799,3150.3000,3139.3401,3140.9800,3153.6299
2019-12-02,3143.8501,3144.3101,3110.7800,3113.8701,3140.9800
2019-12-03,3087.4099,3094.9700,3070.3301,3093.2000,3113.8701
2019-12-04,3103.5000,3119.3799,3102.5300,3112.7600,3093.2000
2019-12-05,3119.2100,3119.4500,3103.7600,3117.4299,3112.7600
2019-12-06,3134.6201,3150.6001,3134.6201,3145.9099,3117.4299
2019-12-09,3141.8601,3148.8701,3135.4600,3135.9600,3145.9099
2019-12-10,3135.3601,3142.1201,3126.0901,3132.5200,3135.9600
2019-12-11,3135.7500,3143.9800,3133.2100,3141.6299,3132.5200
2019-12-12,3141.2300,3176.2800,3138.4700,3168.5701,3141.6299
2019-12-13,3166.6499,3182.6799,3156.5100,3168.8000,3168.5701
2019-12-16,3183.6299,3197.7100,3183.6299,3191.4500,3168.8000
2019-12-17,3195.3999,3198.2200,3191.0300,3192.5200,3191.4500
2019-12-18,3195.2100,3198.4800,3191.1399,3191.1399,3192.5200
2019-12-19,3192.3201,3205.4800,3192.3201,3205.3701,3191.1399
2019-12-20,3223.3301,3225.6499,3216.0300,3221.2200,3205.3701
2019-12-23,3226.0500,3227.7800,3222.3000,3224.0100,3221.2200
2019-12-24,3225.4500,3226.4299,3220.5100,3223.3799,3224.0100
2019-12-26,3227.2000,3240.0801,3227.2000,3239.9099,3223.3799
2019-12-27,3247.2300,3247.9299,3234.3701,3240.0200,3239.9099
2019-12-30,3240.0901,3240.9199,3216.5701,3221.2900,3240.0200
2019-12-31,3215.1799,3231.7200,3212.0300,3230.7800,3221.2900
2020-01-02,3244.6699,3258.1399,3235.5300,3257.8501,3230.7800
2020-01-03,3226.3601,3246.1499,3222.3401,3234.8501,3257.8501
2020-01-06,3217.5500,3246.8401,3214.6399,3246.2800,3234.8501
2020-01-07,3241.8601,3244.9099,3232.4299,3237.1799,3246.2800
2020-01-08,3238.5901,3267.0701,3236.6699,3253.0500,3237.1799
2020-01-09,3266.0300,3275.5801,3263.6699,3274.7000,3253.0500
2020-01-10,3281.8101,3282.9900,3260.8601,3265.3501,3274.7000
2020-01-13,3271.1299,3288.1299,3268.4299,3288.1299,3265.3501
2020-01-14,3285.3501,3294.2500,3277.1899,3283.1499,3288.1299
2020-01-15,3282.2700,3298.6599,3280.6899,3289.2900,3283.1499
2020-01-16,3302.9700,3317.1101,3302.8201,3316.8101,3289.2900
2020-01-17,3323.6599,3329.8799,3318.8601,3329.6201,3316.8101
2020-01-21,3321.0300,3329.7900,3316.6101,3320.7900,3329.6201
2020-01-22,3330.0200,3337.7700,3320.0400,3321.7500,3320.7900
2020-01-23,3315.7700,3326.8799,3301.8701,3325.5400,3321.7500
2020-01-24,3333.1001,3333.1799,3281.5300,3295.4700,3325.5400
2020-01-27,3247.1599,3258.8501,3234.5000,3243.6299,3295.4700
2020-01-28,3255.3501,3285.7800,3253.2200,3276.2400,3243.6299
2020-01-29,3289.4600,3293.4700,3271.8899,3273.3999,3276.2400
2020-01-30,3256.4500,3285.9099,3242.8000,3283.6599,3273.3999
2020-01-31,3282.3301,3282.3301,3214.6799,3225.5200,3283.6599
2020-02-03,3235.6599,3268.4399,3235.6599,3248.9199,3225.5200
2020-02-04,3280.6101,3306.9199,3280.6101,3297.5901,3248.9199
2020-02-05,3324.9099,3337.5801,3313.7500,3334.6899,3297.5901
2020-02-06,3344.9199,3347.9600,3334.3899,3345.7800,3334.6899
2020-02-07,3335.5400,3341.4199,3322.1201,3327.7100,3345.7800
2020-02-10,3318.2800,3352.2600,3317.7700,3352.0901,3327.7100
2020-02-11,3365.8701,3375.6299,3352.7200,3357.7500,3352.0901
2020-02-12,3370.5000,3381.4700,3369.7200,3379.4500,3357.7500
2020-02-13,3365.8999,3385.0901,3360.5200,3373.9399,3379.4500
2020-02-14,3378.0801,3380.6899,3366.1499,3380.1599,3373.9399
2020-02-18,3369.0400,3375.0100,3355.6101,3370.2900,3380.1599
2020-02-19,3380.3899,3393.5200,3378.8301,3386.1499,3370.2900
2020-02-20,3380.4500,3389.1499,3341.0200,3373.2300,3386.1499
2020-02-21,3360.5000,3360.7600,3328.4500,3337.7500,3373.2300
2020-02-24,3257.6101,3259.8101,3214.6499,3225.8899,3337.7500
2020-02-25,3238.9399,3246.9900,3118.7700,3128.2100,3225.8899
2020-02-26,3139.8999,3182.5100,3108.9900,3116.3899,3128.2100
2020-02-27,3062.5400,3097.0701,2977.3899,2978.7600,3116.3899
2020-02-28,2916.8999,2959.7200,2855.8401,2954.2200,2978.7600
2020-03-02,2974.2800,3090.9600,2945.1899,3090.2300,2954.2200
2020-03-03,3096.4600,3136.7200,2976.6299,3003.3701,3090.2300
2020-03-04,3045.7500,3130.9700,3034.3799,3130.1201,3003.3701
2020-03-05,3075.7000,3083.0400,2999.8301,3023.9399,3130.1201
2020-03-06,2954.2000,2985.9299,2901.5400,2972.3701,3023.9399
2020-03-09,2863.8899,2863.8899,2734.4299,2746.5601,2972.3701
2020-03-10,2813.4800,2882.5901,2734.0000,2882.2300,2746.5601
2020-03-11,2825.6001,2825.6001,2707.2200,2741.3799,2882.2300
2020-03-12,2630.8601,2660.9500,2478.8601,2480.6399,2741.3799
2020-03-13,2569.9900,2711.3301,2492.3701,2711.0200,2480.6399
2020-03-16,2508.5901,2562.9800,2380.9399,2386.1299,2711.0200
2020-03-17,2425.6599,2553.9299,2367.0400,2529.1899,2386.1299
2020-03-18,2436.5000,2453.5701,2280.5200,2398.1001,2529.1899
2020-03-19,2393.4800,2466.9700,2319.7800,2409.3899,2398.1001
2020-03-20,2431.9399,2453.0100,2295.5601,2304.9199,2409.3899
2020-03-23,2290.7100,2300.7300,2191.8601,2237.3999,2304.9199
2020-03-24,2344.4399,2449.7100,2344.4399,2447.3301,2237.3999
2020-03-25,2457.7700,2571.4199,2407.5300,2475.5601,2447.3301
2020-03-26,2501.2900,2637.0100,2500.7200,2630.0701,2475.5601
2020-03-27,2555.8701,2615.9099,2520.0200,2541.4700,2630.0701
2020-03-30,2558.9800,2631.8000,2545.2800,2626.6499,2541.4700
2020-03-31,2614.6899,2641.3899,2571.1499,2584.5901,2626.6499
2020-04-01,2498.0801,2522.7500,2447.4900,2470.5000,2584.5901
2020-04-02,2458.5400,2533.2200,2455.7900,2526.8999,2470.5000
2020-04-03,2514.9199,2538.1799,2459.9600,2488.6499,2526.8999
2020-04-06,2578.2800,2676.8501,2574.5701,2663.6799,2488.6499
2020-04-07,2738.6499,2756.8899,2657.6699,2659.4099,2663.6799
2020-04-08,2685.0000,2760.7500,2663.3000,2749.9800,2659.4099
2020-04-09,2776.9900,2818.5701,2762.3601,2789.8201,2749.9800
2020-04-13,2782.4600,2782.4600,2721.1699,2761.6299,2789.8201
2020-04-14,2805.1001,2851.8501,2805.1001,2846.0601,2761.6299
2020-04-15,2795.6399,2801.8799,2761.5400,2783.3601,2846.0601
2020-04-16,2799.3401,2806.5100,2764.3201,2799.5500,2783.3601
2020-04-17,2842.4299,2879.2200,2830.8799,2874.5601,2799.5500
2020-04-20,2845.6201,2868.9800,2820.4299,2823.1599,2874.5601
2020-04-21,2784.8101,2785.5400,2727.1001,2736.5601,2823.1599
2020-04-22,2787.8899,2815.1001,2775.9500,2799.3101,2736.5601
2020-04-23,2810.4199,2844.8999,2794.2600,2797.8000,2799.3101
2020-04-24,2812.6399,2842.7100,2791.7600,2836.7400,2797.8000
2020-04-27,2854.6499,2887.7200,2852.8899,2878.4800,2836.7400
2020-04-28,2909.9600,2921.1499,2860.7100,2863.3899,2878.4800
2020-04-29,2918.4600,2954.8601,2912.1599,2939.5100,2863.3899
2020-04-30,2930.9099,2930.9099,2892.4700,2912.4299,2939.5100
2020-05-01,2869.0901,2869.0901,2821.6101,2830.7100,2912.4299
2020-05-04,2815.0100,2844.2400,2797.8501,2842.7400,2830.7100
2020-05-05,2868.8799,2898.2300,2863.5500,2868.4399,2842.7400
2020-05-06,2883.1399,2891.1101,2847.6499,2848.4199,2868.4399
2020-05-07,2878.2600,2901.9199,2876.4800,2881.1899,2848.4199
2020-05-08,2908.8301,2932.1599,2902.8799,2929.8000,2881.1899
2020-05-11,2915.4600,2944.2500,2903.4399,2930.1899,2929.8000
2020-05-12,2939.5000,2945.8201,2869.5901,2870.1201,2930.1899
2020-05-13,2865.8601,2874.1399,2793.1499,2820.0000,2870.1201
2020-05-14,2794.5400,2852.8000,2766.6399,2852.5000,2820.0000
2020-05-15,2829.9500,2865.0100,2816.7800,2863.7000,2852.5000
2020-05-18,2913.8601,2968.0901,2913.8601,2953.9099,2863.7000
2020-05-19,2948.5901,2964.2100,2922.3501,2922.9399,2953.9099
2020-05-20,2953.6299,2980.2900,2953.6299,2971.6101,2922.9399
2020-05-21,2969.9500,2978.5000,2938.5701,2948.5100,2971.6101
2020-05-22,2948.0500,2956.7600,2933.5901,2955.4500,2948.5100
2020-05-26,3004.0801,3021.7200,2988.1699,2991.7700,2955.4500
2020-05-27,3015.6499,3036.2500,2969.7500,3036.1299,2991.7700
2020-05-28,3046.6101,3068.6699,3023.3999,3029.7300,3036.1299
2020-05-29,3025.1699,3049.1699,2998.6101,3044.3101,3029.7300
2020-06-01,3038.7800,3062.1799,3031.5400,3055.7300,3044.3101
2020-06-02,3064.7800,3081.0701,3051.6399,3080.8201,3055.7300
2020-06-03,3098.8999,3130.9399,3098.8999,3122.8701,3080.8201
2020-06-04,3111.5601,3128.9099,3090.4099,3112.3501,3122.8701
2020-06-05,3163.8401,3211.7200,3163.8401,3193.9299,3112.3501
2020-06-08,3199.9199,3233.1299,3196.0000,3232.3899,3193.9299
2020-06-09,3213.3201,3222.7100,3193.1101,3207.1799,3232.3899
2020-06-10,3213.4199,3223.2700,3181.4900,3190.1399,3207.1799
2020-06-11,3123.5300,3123.5300,2999.4900,3002.1001,3190.1399
2020-06-12,3071.0400,3088.4199,2984.4700,3041.3101,3002.1001
2020-06-15,2993.7600,3079.7600,2965.6599,3066.5901,3041.3101
2020-06-16,3131.0000,3153.4500,3076.0601,3124.7400,3066.5901
2020-06-17,3136.1299,3141.1599,3108.0300,3113.4900,3124.7400
2020-06-18,3101.6399,3120.0000,3093.5100,3115.3401,3113.4900
2020-06-19,3140.2900,3155.5300,3083.1101,3097.7400,3115.3401
2020-06-22,3094.4199,3120.9199,3079.3899,3117.8601,3097.7400
2020-06-23,3138.7000,3154.8999,3127.1201,3131.2900,3117.8601
2020-06-24,3114.3999,3115.0100,3032.1299,3050.3301,3131.2900
2020-06-25,3046.6001,3086.2500,3024.0100,3083.7600,3050.3301
2020-06-26,3073.2000,3073.7300,3004.6299,3009.0500,3083.7600
2020-06-29,3018.5901,3053.8899,2999.7400,3053.2400,3009.0500
2020-06-30,3050.2000,3111.5100,3047.8301,3100.2900,3053.2400
